sales_key,customer_key,product_key,region_key,date_key,order_id,ship_date,ship_mode,sales,quantity,discount,profit,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag,customer_id,customer_name,segment,product_id,product_name,category,sub_category,country_region,city,state_province,postal_code,region,order_date,order_year,order_month,order_quarter,weekday
1227,72,905,15,216,US-2022-144974,2022-09-30,Standard Class,5.970000000000001,5,0.7,-4.577,4,Medium,-76.66666666666666,10.547,High,1,CM-12715,Craig Molinari,Corporate,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,United States,Philadelphia,Pennsylvania,19140,East,2022-09-26,2022,9,3,Monday
1228,425,906,260,216,US-2022-152723,2022-09-26,Same Day,0.8759999999999998,1,0.8,-1.4016000000000002,0,Fast,-160.00000000000006,2.2776,High,1,HG-14965,Henry Goldwyn,Corporate,OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,United States,Mesquite,Texas,75150,Central,2022-09-26,2022,9,3,Monday
1229,166,1,239,216,US-2022-115133,2022-09-30,Standard Class,32.896,4,0.2,11.102399999999996,4,Medium,33.749999999999986,21.793600000000005,Low,0,DA-13450,Dianna Arnett,Home Office,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,United States,Lancaster,Ohio,43130,East,2022-09-26,2022,9,3,Monday
1230,437,896,161,216,US-2022-132451,2022-09-27,First Class,19.44,3,0.0,9.3312,1,Fast,48.00000000000001,10.1088,No Discount,0,KF-16285,Karen Ferguson,Home Office,OFF-PA-10004888,Xerox 217,Office Supplies,Paper,United States,San Diego,California,92105,West,2022-09-26,2022,9,3,Monday
1231,439,907,56,216,US-2022-127586,2022-09-30,Standard Class,310.12,2,0.0,80.6312,4,Medium,26.0,229.4888,No Discount,0,CS-12400,Christopher Schild,Home Office,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,United States,Seattle,Washington,98115,West,2022-09-26,2022,9,3,Monday
1232,166,908,239,216,US-2022-115133,2022-09-30,Standard Class,3.152,2,0.2,0.4727999999999996,4,Medium,14.999999999999988,2.6792000000000007,Low,0,DA-13450,Dianna Arnett,Home Office,TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,United States,Lancaster,Ohio,43130,East,2022-09-26,2022,9,3,Monday
1233,13,909,159,216,US-2022-115049,2022-10-01,Standard Class,153.824,11,0.2,38.456,5,Medium,25.0,115.368,Low,0,MM-17920,Michael Moore,Consumer,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,United States,Chicago,Illinois,60623,Central,2022-09-26,2022,9,3,Monday
1234,440,329,29,217,US-2022-133130,2022-10-01,Standard Class,603.92,5,0.2,45.29400000000001,4,Medium,7.500000000000003,558.626,Low,0,TH-21100,Thea Hendricks,Consumer,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,United States,San Diego,California,92037,West,2022-09-27,2022,9,3,Tuesday
1235,98,910,195,217,US-2022-120887,2022-10-03,Standard Class,87.53999999999999,3,0.0,37.6422,6,Slow,43.00000000000001,49.89779999999999,No Discount,0,TS-21205,Thomas Seio,Corporate,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,United States,Hackensack,New Jersey,07601,East,2022-09-27,2022,9,3,Tuesday
1236,440,218,29,217,US-2022-133130,2022-10-01,Standard Class,81.98,2,0.0,40.1702,4,Medium,49.0,41.8098,No Discount,0,TH-21100,Thea Hendricks,Consumer,OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,United States,San Diego,California,92037,West,2022-09-27,2022,9,3,Tuesday
1237,21,911,215,218,US-2022-114335,2022-10-03,Standard Class,337.088,4,0.2,16.854399999999984,5,Medium,4.999999999999995,320.2336,Low,0,XP-21865,Xylona Preis,Consumer,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,United States,Hollywood,Florida,33021,South,2022-09-28,2022,9,3,Wednesday
1238,441,912,261,218,US-2022-125136,2022-10-03,Standard Class,96.256,8,0.2,31.283199999999987,5,Medium,32.499999999999986,64.9728,Low,0,KD-16495,Keith Dawkins,Corporate,OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,Paper,United States,Fayetteville,North Carolina,28314,South,2022-09-28,2022,9,3,Wednesday
1239,441,67,261,218,US-2022-125136,2022-10-03,Standard Class,10.688,2,0.2,3.7408,5,Medium,35.0,6.9472000000000005,Low,0,KD-16495,Keith Dawkins,Corporate,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,United States,Fayetteville,North Carolina,28314,South,2022-09-28,2022,9,3,Wednesday
1240,442,867,140,218,US-2022-107153,2022-10-03,Standard Class,46.26,3,0.0,12.490200000000003,5,Medium,27.000000000000007,33.7698,No Discount,0,GZ-14545,George Zrebassa,Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,United States,Lawrence,Massachusetts,01841,East,2022-09-28,2022,9,3,Wednesday
1241,442,867,157,218,CA-2022-107153,2022-10-03,Standard Class,10.688,2,0.2,3.7408,5,Medium,35.0,6.9472000000000005,Low,0,GZ-14545,George Zrebassa,Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Canada,Montreal,Quebec,H1A,East,2022-09-28,2022,9,3,Wednesday
1242,443,913,188,219,US-2022-124856,2022-10-03,Second Class,117.36,4,0.0,36.38159999999999,4,Medium,30.999999999999993,80.97840000000001,No Discount,0,LD-17005,Lisa DeCherney,Consumer,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,United States,New York City,New York,10011,East,2022-09-29,2022,9,3,Thursday
1243,373,914,56,219,US-2022-126683,2022-10-01,Second Class,6.16,2,0.0,2.9568,2,Fast,48.0,3.2032000000000003,No Discount,0,PP-18955,Paul Prost,Home Office,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,United States,Seattle,Washington,98115,West,2022-09-29,2022,9,3,Thursday
1244,363,915,126,219,US-2022-146969,2022-10-03,Standard Class,204.6,2,0.0,53.196,4,Medium,26.0,151.404,No Discount,0,AP-10915,Arthur Prichep,Consumer,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,United States,Los Angeles,California,90045,West,2022-09-29,2022,9,3,Thursday
1245,373,136,56,219,US-2022-126683,2022-10-01,Second Class,2348.82,9,0.0,399.29939999999976,2,Fast,16.99999999999999,1949.5206000000005,No Discount,0,PP-18955,Paul Prost,Home Office,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,United States,Seattle,Washington,98115,West,2022-09-29,2022,9,3,Thursday
1246,444,553,17,219,US-2022-122931,2022-10-03,Standard Class,67.17599999999999,1,0.4,-20.152800000000006,4,Medium,-30.000000000000018,87.3288,Medium,1,SM-20950,Suzanne McNair,Corporate,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,United States,Philadelphia,Pennsylvania,19134,East,2022-09-29,2022,9,3,Thursday
1247,444,184,17,219,US-2022-122931,2022-10-03,Standard Class,409.272,2,0.4,-81.8544,4,Medium,-20.0,491.1264,Medium,1,SM-20950,Suzanne McNair,Corporate,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,United States,Philadelphia,Pennsylvania,19134,East,2022-09-29,2022,9,3,Thursday
1248,444,524,17,219,US-2022-122931,2022-10-03,Standard Class,4.224,3,0.2,1.4783999999999995,4,Medium,34.999999999999986,2.7456000000000005,Low,0,SM-20950,Suzanne McNair,Corporate,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,United States,Philadelphia,Pennsylvania,19134,East,2022-09-29,2022,9,3,Thursday
1249,445,878,56,219,US-2022-111962,2022-10-04,Standard Class,10.048000000000002,2,0.2,3.139999999999999,5,Medium,31.249999999999982,6.908000000000003,Low,0,EB-14170,Evan Bailliet,Consumer,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,United States,Seattle,Washington,98115,West,2022-09-29,2022,9,3,Thursday
1250,363,162,126,219,US-2022-146969,2022-10-03,Standard Class,8.72,4,0.0,2.8776,4,Medium,33.0,5.8424000000000005,No Discount,0,AP-10915,Arthur Prichep,Consumer,OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,United States,Los Angeles,California,90045,West,2022-09-29,2022,9,3,Thursday
1251,443,916,188,219,US-2022-124856,2022-10-03,Second Class,18.9,3,0.0,8.693999999999999,4,Medium,46.0,10.206,No Discount,0,LD-17005,Lisa DeCherney,Consumer,OFF-LA-10000121,Avery 48,Office Supplies,Labels,United States,New York City,New York,10011,East,2022-09-29,2022,9,3,Thursday
1252,444,917,17,219,US-2022-122931,2022-10-03,Standard Class,55.44,11,0.2,18.017999999999997,4,Medium,32.49999999999999,37.422,Low,0,SM-20950,Suzanne McNair,Corporate,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,United States,Philadelphia,Pennsylvania,19134,East,2022-09-29,2022,9,3,Thursday
1253,444,918,17,219,US-2022-122931,2022-10-03,Standard Class,20.928,4,0.2,6.8016,4,Medium,32.49999999999999,14.1264,Low,0,SM-20950,Suzanne McNair,Corporate,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,United States,Philadelphia,Pennsylvania,19134,East,2022-09-29,2022,9,3,Thursday
1254,443,676,188,219,US-2022-124856,2022-10-03,Second Class,77.52,2,0.0,37.9848,4,Medium,49.00000000000001,39.5352,No Discount,0,LD-17005,Lisa DeCherney,Consumer,OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,United States,New York City,New York,10011,East,2022-09-29,2022,9,3,Thursday
1255,363,919,126,219,US-2022-146969,2022-10-03,Standard Class,6.48,1,0.0,3.1104000000000003,4,Medium,48.00000000000001,3.3696,No Discount,0,AP-10915,Arthur Prichep,Consumer,OFF-PA-10002105,Xerox 223,Office Supplies,Paper,United States,Los Angeles,California,90045,West,2022-09-29,2022,9,3,Thursday
1256,445,920,56,219,US-2022-111962,2022-10-04,Standard Class,807.75,5,0.0,153.47250000000005,5,Medium,19.000000000000007,654.2774999999999,No Discount,0,EB-14170,Evan Bailliet,Consumer,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,United States,Seattle,Washington,98115,West,2022-09-29,2022,9,3,Thursday
1257,443,907,188,219,US-2022-124856,2022-10-03,Second Class,1395.54,9,0.0,362.8404000000001,4,Medium,26.000000000000007,1032.6996,No Discount,0,LD-17005,Lisa DeCherney,Consumer,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,United States,New York City,New York,10011,East,2022-09-29,2022,9,3,Thursday
1258,363,921,126,219,US-2022-146969,2022-10-03,Standard Class,62.18,1,0.0,16.788600000000002,4,Medium,27.0,45.3914,No Discount,0,AP-10915,Arthur Prichep,Consumer,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,United States,Los Angeles,California,90045,West,2022-09-29,2022,9,3,Thursday
1259,444,716,17,219,US-2022-122931,2022-10-03,Standard Class,1801.632,6,0.2,-337.80600000000004,4,Medium,-18.750000000000004,2139.438,Low,1,SM-20950,Suzanne McNair,Corporate,OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,United States,Philadelphia,Pennsylvania,19134,East,2022-09-29,2022,9,3,Thursday
1260,363,922,126,219,US-2022-146969,2022-10-03,Standard Class,686.32,2,0.2,223.05399999999997,4,Medium,32.49999999999999,463.2660000000001,Low,0,AP-10915,Arthur Prichep,Consumer,TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,United States,Los Angeles,California,90045,West,2022-09-29,2022,9,3,Thursday
1261,226,118,58,220,US-2022-159478,2022-10-06,Standard Class,15.24,3,0.0,5.1815999999999995,6,Slow,34.0,10.0584,No Discount,0,MH-17785,Maya Herman,Corporate,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,United States,New York City,New York,10035,East,2022-09-30,2022,9,3,Friday
1262,446,376,262,220,US-2022-140886,2022-10-04,Standard Class,69.21600000000001,6,0.2,11.247599999999997,4,Medium,16.249999999999993,57.96840000000001,Low,0,KW-16570,Kelly Williams,Consumer,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,United States,Clarksville,Tennessee,37042,South,2022-09-30,2022,9,3,Friday
1263,447,923,248,220,US-2022-141649,2022-09-30,Same Day,795.4080000000001,6,0.2,59.65559999999999,0,Fast,7.499999999999998,735.7524000000001,Low,0,DM-12955,Dario Medina,Corporate,OFF-AP-10003217,Eureka Sanitaire Commercial Upright,Office Supplies,Appliances,United States,Fairfield,Ohio,45014,East,2022-09-30,2022,9,3,Friday
1264,448,505,35,220,US-2022-137351,2022-10-04,Standard Class,43.176,7,0.2,13.4925,4,Medium,31.25,29.6835,Low,0,DB-13615,Doug Bickford,Consumer,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,United States,Seattle,Washington,98105,West,2022-09-30,2022,9,3,Friday
1265,281,924,188,220,US-2022-102008,2022-10-04,Standard Class,48.94,1,0.0,24.47,4,Medium,50.0,24.47,No Discount,0,RA-19915,Russell Applegate,Consumer,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,United States,New York City,New York,10011,East,2022-09-30,2022,9,3,Friday
1266,350,896,263,220,US-2022-167633,2022-10-05,Standard Class,15.552000000000003,3,0.2,5.4432,5,Medium,34.99999999999999,10.108800000000002,Low,0,BW-11200,Ben Wallace,Consumer,OFF-PA-10004888,Xerox 217,Office Supplies,Paper,United States,Boynton Beach,Florida,33437,South,2022-09-30,2022,9,3,Friday
1267,84,925,264,221,US-2022-132745,2022-10-05,Standard Class,4.71,1,0.0,0.0,4,Medium,0.0,4.71,No Discount,0,NF-18475,Neil Französisch,Home Office,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,United States,Reno,Nevada,89502,West,2022-10-01,2022,10,4,Saturday
1268,449,926,250,222,US-2022-108189,2022-10-05,First Class,12.768,6,0.2,4.628400000000001,3,Medium,36.25000000000001,8.1396,Low,0,ES-14080,Erin Smith,Corporate,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1269,449,927,250,222,US-2022-108189,2022-10-05,First Class,4.672,2,0.2,1.4599999999999995,3,Medium,31.249999999999993,3.212,Low,0,ES-14080,Erin Smith,Corporate,OFF-FA-10000735,Staples,Office Supplies,Fasteners,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1270,449,928,250,222,US-2022-108189,2022-10-05,First Class,9.408,2,0.2,3.4103999999999997,3,Medium,36.25,5.9976,Low,0,ES-14080,Erin Smith,Corporate,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1271,449,929,250,222,US-2022-108189,2022-10-05,First Class,15.36,2,0.2,-3.2639999999999993,3,Medium,-21.249999999999996,18.624,Low,1,ES-14080,Erin Smith,Corporate,OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1272,449,930,250,222,US-2022-108189,2022-10-05,First Class,7.16,1,0.2,-0.089500000000001,3,Medium,-1.250000000000014,7.249500000000001,Low,1,ES-14080,Erin Smith,Corporate,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1273,449,321,250,222,US-2022-108189,2022-10-05,First Class,230.376,3,0.2,20.15789999999999,3,Medium,8.749999999999995,210.2181,Low,0,ES-14080,Erin Smith,Corporate,TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1274,449,931,250,222,US-2022-108189,2022-10-05,First Class,318.40000000000003,2,0.2,107.46,3,Medium,33.75,210.94000000000003,Low,0,ES-14080,Erin Smith,Corporate,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,United States,Tempe,Arizona,85281,West,2022-10-02,2022,10,4,Sunday
1275,450,932,89,223,US-2022-157882,2022-10-08,Second Class,122.352,3,0.2,13.764599999999994,5,Medium,11.249999999999996,108.5874,Low,0,AR-10405,Allen Rosenblatt,Corporate,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,United States,Los Angeles,California,90036,West,2022-10-03,2022,10,4,Monday
1276,451,581,265,223,US-2022-153976,2022-10-08,Second Class,258.279,3,0.3,-70.10430000000002,5,Medium,-27.142857142857153,328.3833,Medium,1,BP-11290,Beth Paige,Consumer,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,United States,Evanston,Illinois,60201,Central,2022-10-03,2022,10,4,Monday
1277,452,785,78,223,US-2022-120775,2022-10-07,Standard Class,31.776000000000003,3,0.6,-19.065600000000007,4,Medium,-60.00000000000002,50.841600000000014,High,1,RD-19930,Russell D'Ascenzo,Consumer,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,United States,Dallas,Texas,75217,Central,2022-10-03,2022,10,4,Monday
1278,450,128,89,223,US-2022-157882,2022-10-08,Second Class,143.432,1,0.2,3.5857999999999848,5,Medium,2.49999999999999,139.8462,Low,0,AR-10405,Allen Rosenblatt,Corporate,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,United States,Los Angeles,California,90036,West,2022-10-03,2022,10,4,Monday
1279,426,502,266,223,US-2022-155817,2022-10-09,Standard Class,6.192,3,0.2,0.4644000000000003,6,Slow,7.500000000000005,5.7276,Low,0,SL-20155,Sara Luxemburg,Home Office,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,Durham,North Carolina,27707,South,2022-10-03,2022,10,4,Monday
1280,453,369,54,223,US-2022-108903,2022-10-03,Same Day,55.98400000000001,2,0.2,4.1987999999999985,0,Fast,7.499999999999996,51.78520000000001,Low,0,DO-13435,Denny Ordway,Consumer,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,United States,Columbus,Ohio,43229,East,2022-10-03,2022,10,4,Monday
1281,452,584,78,223,US-2022-120775,2022-10-07,Standard Class,1.7879999999999996,3,0.8,-3.0396,4,Medium,-170.00000000000003,4.8275999999999994,High,1,RD-19930,Russell D'Ascenzo,Consumer,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,United States,Dallas,Texas,75217,Central,2022-10-03,2022,10,4,Monday
1282,453,933,54,223,US-2022-108903,2022-10-03,Same Day,14.480000000000002,5,0.2,4.886999999999999,0,Fast,33.749999999999986,9.593000000000004,Low,0,DO-13435,Denny Ordway,Consumer,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,United States,Columbus,Ohio,43229,East,2022-10-03,2022,10,4,Monday
1283,452,925,78,223,US-2022-120775,2022-10-07,Standard Class,15.072,4,0.2,-3.768,4,Medium,-25.0,18.84,Low,1,RD-19930,Russell D'Ascenzo,Consumer,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,United States,Dallas,Texas,75217,Central,2022-10-03,2022,10,4,Monday
1284,452,729,78,223,US-2022-120775,2022-10-07,Standard Class,4.344,3,0.2,0.8687999999999998,4,Medium,19.999999999999993,3.4752000000000005,Low,0,RD-19930,Russell D'Ascenzo,Consumer,OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners,United States,Dallas,Texas,75217,Central,2022-10-03,2022,10,4,Monday
1285,452,934,78,223,US-2022-120775,2022-10-07,Standard Class,4.928000000000001,2,0.2,1.7247999999999997,4,Medium,34.999999999999986,3.203200000000001,Low,0,RD-19930,Russell D'Ascenzo,Consumer,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,United States,Dallas,Texas,75217,Central,2022-10-03,2022,10,4,Monday
1286,426,699,266,223,US-2022-155817,2022-10-09,Standard Class,61.568,2,0.2,4.6175999999999995,6,Slow,7.5,56.9504,Low,0,SL-20155,Sara Luxemburg,Home Office,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,United States,Durham,North Carolina,27707,South,2022-10-03,2022,10,4,Monday
1287,453,935,54,223,US-2022-108903,2022-10-03,Same Day,142.488,3,0.2,-3.5622000000000043,0,Fast,-2.500000000000003,146.05020000000002,Low,1,DO-13435,Denny Ordway,Consumer,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,United States,Columbus,Ohio,43229,East,2022-10-03,2022,10,4,Monday
1288,399,936,30,224,US-2022-166891,2022-10-06,First Class,589.41,5,0.1,-6.549000000000049,2,Fast,-1.1111111111111194,595.9590000000001,Low,1,CC-12220,Chris Cortes,Consumer,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,United States,New York City,New York,10024,East,2022-10-04,2022,10,4,Tuesday
